[2022-07-12 10:56:06,941] Register - Step 01: Navigate to 'Register' page
[2022-07-14 17:26:39,387] Login - Step 07: Verify 'Customer Info' page is displayed
[2022-07-14 17:26:39,457]  -------------------------- FAILED -------------------------- 
[2022-07-14 17:29:04,144] Register - Step 01: Navigate to 'Register' page
[2022-07-14 17:29:04,841] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-07-14 17:29:05,012] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-07-14 17:29:05,173] Register - Step 04: Enter to Email textbox with value is 'quanganh1674@gmail.com'
[2022-07-14 17:29:05,330] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-07-14 17:29:05,469] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-07-14 17:29:05,604] Register - Step 07: Click to 'Register' button
[2022-07-14 17:29:06,620] Register - Step 08: Verify Register success message is displayed
[2022-07-14 17:29:06,764] Register -> Login - Step 00: Click to Logout link
[2022-07-14 17:29:07,758] Login - Step 01: Navigate to Login page
[2022-07-14 17:29:08,366] Login - Step 02: Enter to Email textbox with value is 'quanganh1674@gmail.com'
[2022-07-14 17:29:08,521] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-14 17:29:08,675] Login - Step 04: Click to 'Login' button
[2022-07-14 17:29:09,677] Login - Step 05: Verify 'My Account' link is displayed
[2022-07-14 17:37:49,144] Register - Step 01: Navigate to 'Register' page
[2022-07-14 17:37:49,830] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-07-14 17:37:49,974] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-07-14 17:37:50,106] Register - Step 04: Enter to Email textbox with value is 'quanganh6333@gmail.com'
[2022-07-14 17:37:50,262] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-07-14 17:37:50,390] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-07-14 17:37:50,528] Register - Step 07: Click to 'Register' button
[2022-07-14 17:37:51,529] Register - Step 08: Verify Register success message is displayed
[2022-07-14 17:37:51,669] Register -> Login - Step 00: Click to Logout link
[2022-07-14 17:37:52,469] Login - Step 01: Navigate to Login page
[2022-07-14 17:37:53,032] Login - Step 02: Enter to Email textbox with value is 'quanganh6333@gmail.com'
[2022-07-14 17:37:53,165] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-14 17:37:53,292] Login - Step 04: Click to 'Login' button
[2022-07-14 17:37:54,147] Login - Step 05: Verify 'My Account' link is displayed
[2022-07-14 17:39:42,016] Register - Step 01: Navigate to 'Register' page
[2022-07-14 17:39:42,676] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-07-14 17:39:42,833] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-07-14 17:39:42,979] Register - Step 04: Enter to Email textbox with value is 'quanganh1493@gmail.com'
[2022-07-14 17:39:43,164] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-07-14 17:39:43,300] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-07-14 17:39:43,431] Register - Step 07: Click to 'Register' button
[2022-07-14 17:39:44,238] Register - Step 08: Verify Register success message is displayed
[2022-07-14 17:39:44,415] Login - Step 01: Navigate to Login page
[2022-07-14 17:47:43,739] Register - Step 01: Navigate to 'Register' page
[2022-07-14 17:47:44,325] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-07-14 17:47:44,487] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-07-14 17:47:44,626] Register - Step 04: Enter to Email textbox with value is 'quanganh5770@gmail.com'
[2022-07-14 17:47:44,777] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-07-14 17:47:44,924] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-07-14 17:47:45,060] Register - Step 07: Click to 'Register' button
[2022-07-14 17:47:45,841] Register - Step 08: Verify Register success message is displayed
[2022-07-14 17:47:46,008] Register -> Login - Step 00: Click to Logout link
[2022-07-14 17:47:46,815] Login - Step 01: Navigate to Login page
[2022-07-14 17:47:47,478] Login - Step 02: Enter to Email textbox with value is 'quanganh5770@gmail.com'
[2022-07-14 17:47:47,634] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-14 17:47:47,777] Login - Step 04: Click to 'Login' button
[2022-07-14 17:47:48,726] Login - Step 05: Verify 'My Account' link is displayed
[2022-07-14 17:50:44,889] Register - Step 01: Navigate to 'Register' page
[2022-07-14 17:50:45,523] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-07-14 17:50:45,690] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-07-14 17:50:45,848] Register - Step 04: Enter to Email textbox with value is 'quanganh1613@gmail.com'
[2022-07-14 17:50:46,038] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-07-14 17:50:46,202] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-07-14 17:50:46,349] Register - Step 07: Click to 'Register' button
[2022-07-14 17:50:47,191] Register - Step 08: Verify Register success message is displayed
[2022-07-14 17:50:47,354] Register -> Login - Step 00: Click to Logout link
[2022-07-14 17:50:48,091] Login - Step 01: Navigate to Login page
[2022-07-14 17:50:48,590] Login - Step 02: Enter to Email textbox with value is 'quanganh1613@gmail.com'
[2022-07-14 17:50:48,727] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-14 17:50:48,861] Login - Step 04: Click to 'Login' button
[2022-07-14 17:50:49,665] Login - Step 05: Verify 'My Account' link is displayed
[2022-07-14 22:26:30,117] Register - Step 01: Navigate to 'Register' page
[2022-07-14 22:26:30,707] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-07-14 22:26:30,883] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-07-14 22:26:31,026] Register - Step 04: Enter to Email textbox with value is 'quanganh53@gmail.com'
[2022-07-14 22:26:31,175] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-07-14 22:26:31,306] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-07-14 22:26:31,433] Register - Step 07: Click to 'Register' button
[2022-07-14 22:26:32,320] Register - Step 08: Verify Register success message is displayed
[2022-07-14 22:26:32,538] Register -> Login - Step 00: Click to Logout link
[2022-07-14 22:26:33,267] Login - Step 01: Navigate to Login page
[2022-07-14 22:26:33,827] Login - Step 02: Enter to Email textbox with value is 'quanganh53@gmail.com'
[2022-07-14 22:26:33,977] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-14 22:26:34,114] Login - Step 04: Click to 'Login' button
[2022-07-14 22:26:34,892] Login - Step 05: Verify 'My Account' link is displayed
[2022-07-14 23:38:05,377] Register - Step 01: Navigate to 'Register' page
[2022-07-14 23:38:05,986] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-07-14 23:38:06,142] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-07-14 23:38:06,282] Register - Step 04: Enter to Email textbox with value is 'quanganh8148@gmail.com'
[2022-07-14 23:38:06,435] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-07-14 23:38:06,559] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-07-14 23:38:06,687] Register - Step 07: Click to 'Register' button
[2022-07-14 23:38:07,518] Register - Step 08: Verify Register success message is displayed
[2022-07-14 23:38:07,579] Login - Step 01: Navigate to Login page
[2022-07-14 23:38:08,893] Login - Step 02: Enter to Email textbox with value is 'quanganh8148@gmail.com'
[2022-07-14 23:38:09,024] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-14 23:38:09,163] Login - Step 04: Click to 'Login' button
[2022-07-14 23:38:09,898] Login - Step 05: Verify 'My Account' link is displayed
[2022-07-21 16:56:00,108] Login - Step 01: Navigate to Login page
[2022-07-21 16:56:00,921] Login - Step 02: Enter to Email textbox with value is 'null'
[2022-07-21 17:02:27,322] Login - Step 01: Navigate to Login page
[2022-07-21 17:02:28,000] Login - Step 02: Enter to Email textbox with value is 'quanganh4056@gmail.com'
[2022-07-21 17:02:28,222] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-21 17:02:28,371] Login - Step 04: Click to 'Login' button
[2022-07-22 08:44:14,799] Login - Step 01: Navigate to Login page
[2022-07-22 08:44:15,600] Login - Step 02: Enter to Email textbox with value is 'quanganh560@gmail.com'
[2022-07-22 08:44:15,829] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-22 08:44:16,009] Login - Step 04: Click to 'Login' button
[2022-07-22 10:45:58,609] Login - Step 01: Navigate to Login page
[2022-07-22 10:46:01,760] Login - Step 02: Enter to Email textbox with value is 'quanganh3508@gmail.com'
[2022-07-22 10:46:01,985] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-22 10:46:02,120] Login - Step 04: Click to 'Login' button
[2022-07-22 10:47:41,669] Login - Step 01: Navigate to Login page
[2022-07-22 10:47:42,236] Login - Step 02: Enter to Email textbox with value is 'quanganh618@gmail.com'
[2022-07-22 10:47:42,376] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-22 10:47:42,506] Login - Step 04: Click to 'Login' button
[2022-07-22 14:55:45,477] Pre-Condition - Step 01: Navigate to Login page
[2022-07-22 14:55:47,210] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-22 14:55:50,426] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-22 14:55:51,021]  -------------------------- PASSED -------------------------- 
[2022-07-22 15:13:17,674] Pre-Condition - Step 01: Navigate to Login page
[2022-07-22 15:13:18,228] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-22 15:13:21,336] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-22 15:13:21,850]  -------------------------- PASSED -------------------------- 
[2022-07-22 15:15:11,006] Pre-Condition - Step 01: Navigate to Login page
[2022-07-22 15:15:11,622] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-22 15:15:14,710] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-22 15:15:15,289]  -------------------------- PASSED -------------------------- 
[2022-07-22 15:33:04,124] Pre-Condition - Step 01: Navigate to Login page
[2022-07-22 15:33:04,718] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-22 15:33:07,826] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-22 15:33:08,277]  -------------------------- PASSED -------------------------- 
[2022-07-22 15:38:02,367] Pre-Condition - Step 01: Navigate to Login page
[2022-07-22 15:38:03,019] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-22 15:38:06,121] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-22 15:38:06,620]  -------------------------- PASSED -------------------------- 
[2022-07-22 15:38:50,552] Pre-Condition - Step 01: Navigate to Login page
[2022-07-22 15:38:51,183] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-22 15:38:54,267] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-22 15:38:54,769]  -------------------------- PASSED -------------------------- 
[2022-07-22 15:40:09,378] Pre-Condition - Step 01: Navigate to Login page
[2022-07-22 15:40:10,008] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-22 15:40:13,506] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-22 15:40:13,623]  -------------------------- PASSED -------------------------- 
[2022-07-22 20:10:43,355] Pre-Condition - Step 01: Navigate to Login page
[2022-07-22 20:10:43,882] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-22 20:10:47,328] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-22 20:10:47,417]  -------------------------- PASSED -------------------------- 
[2022-07-22 20:17:29,743] Pre-Condition - Step 01: Navigate to Login page
[2022-07-22 20:17:30,388] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-22 20:17:33,464] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-22 20:17:33,904]  -------------------------- PASSED -------------------------- 
[2022-07-23 15:34:52,629] Pre-Condition - Step 01: Navigate to Login page
[2022-07-23 15:34:53,338] Pre-Condition - Step 02: Set cookie and reload page
[2022-07-23 15:34:56,829] Pre-Condition - Step 03: Verify 'My Account' link is displayed
[2022-07-23 15:34:56,924]  -------------------------- PASSED -------------------------- 
[2022-07-23 16:41:48,419] Register - Step 01: Navigate to 'Register' page
[2022-07-23 16:41:48,976] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-07-23 16:41:49,142] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-07-23 16:41:49,269] Register - Step 04: Enter to Email textbox with value is 'quanganh1907@gmail.com'
[2022-07-23 16:41:49,421] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-07-23 16:41:49,551] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-07-23 16:41:49,675] Register - Step 07: Click to 'Register' button
[2022-07-23 16:41:50,454] Register - Step 08: Verify Register success message is displayed
[2022-07-23 16:41:50,514]  -------------------------- FAILED -------------------------- 
[2022-07-23 16:41:50,515] Register - Step 09: Click to Logout link
[2022-07-23 16:41:51,335] Login - Step 01: Navigate to Login page
[2022-07-23 16:41:51,868] Login - Step 02: Enter to Email textbox with value is 'quanganh1907@gmail.com'
[2022-07-23 16:41:52,016] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-07-23 16:41:52,151] Login - Step 04: Click to 'Login' button
[2022-07-23 16:41:52,897] Login - Step 05: Verify 'My Account' link is displayed
[2022-07-23 16:41:52,966]  -------------------------- PASSED -------------------------- 
[2022-07-23 16:41:52,966] Login - Step 06: Navigate to 'My Account' page
[2022-07-23 16:41:53,481] Login - Step 07: Verify 'Customer Info' page is displayed
